External ID,Listing Title additional text,Manufacturer Part Number,Year Built,PASC Condition Rating,Condition Details,MTR,Valve Type,"Inlet Size ("")","Outlet Size ("")",Class (#),Manufacturer,Model #,Body Material,Actuator,Actuator Details,Trunnion Mount,Trim,Ball,Stem,Ends,Seats,Temp Range,Pattern,Bore,Bonnet,Disc,Port,OS&Y,Skidded,Housed,Operational Status,Last Inspection,Warranty,Warranty Details,Units Available,Internal Comments,Deal Status,Price
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,179-PE-POD-K001,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,23,,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,14,178-PE-POD-T001,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,19,179-PE-POD-K001,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,125,00071-000-PE-P-0001,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,143,00082-000-PE-P-0001,,$1.00
GA-814STW_1_0,"NPS: 1 GATE VALVE , CARBON STEEL PER ASTM A105N , CLASS 800 , SOCKET WELDED",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,,,$1.00
GA-814SY3_.75_0,"TERN BODY, F316 BODY/BOLTED BONNET, CF8M WEDGE/DISC SURFACE, STELLITE 6 SEAT SURFACE, 316 STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-09,,$1.00
GA-814Y3_1.5_0,"1 1/2"" CL800 SW VELAN GATE VALVE, RP, VERTICAL 316SS CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-814Y3_1.5_0,"1 1/2"" CL800 SW VELAN GATE VALVE, RP, VERTICAL 316SS CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00269-P-4102-01,,$1.00
GA-814Y3_1_0,"1"" CL800 SW VELAN GATE VALVE, RP, VERTICAL 316SS/ CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, GRAPHITE PACKING & GASKET",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-09,,$1.00
GA-814Y3_1_0,"1"" CL800 SW VELAN GATE VALVE, RP, VERTICAL 316SS/ CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, GRAPHITE PACKING & GASKET",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,085354-P-4102-09,,$1.00
GA-814Y5_1_0,"1"" SOCKET WELD, 800 CLASS, CONVENTIONAL PORT GATE, T-PATTERN BODY, BOLTED BONNET (FORGED), MONEL N04400 BODY, WEDGE/DISC SURFACE : MONEL, SEAT SURFACE : MONEL, STEM: MONEL",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815_.5_0,"1/2"" CL800 THRD X SW MERIDIAN/NEWAY GATE VALVE, CONVENTIONAL PORT, FORGED A105N BODY/BOLTED BONNET, 13CR/HF TRIM 8, GRAPHITE PACKING & GASKET, 13CR STEM, TO API602",,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,085354-P-4102-06,,$1.00
GA-815_.5_0,"1/2"" CL800 THRD X SW MERIDIAN/NEWAY GATE VALVE, CONVENTIONAL PORT, FORGED A105N BODY/BOLTED BONNET, 13CR/HF TRIM 8, GRAPHITE PACKING & GASKET, 13CR STEM, TO API602",,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,085354-P-4102-06,,$1.00
GA-815_.75_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,09C8344-P-4102-03,,$1.00
GA-815_.75_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-10,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-06,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,00269-P-4102-01,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,085354-P-4102-09,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,085354-P-4102-07,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,085354-p-4102-03,,$1.00
GA-815_1_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-10,,$1.00
GA-815HSW_.5_0,GATE VALVE SW x FNPT CL800 GA-815,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-PE-P-0001,,$1.00
GA-815HSW_.75_0,"GATE VLV 3/4"" 800 SWXTHD GENERIC",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-ME-P-0003.03,,$1.00
GA-815HSW_.75_0,GATE VALVE SW x FNPT CL800 GA-815HSW,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,,,$1.00
GA-815HSW_1_0,"Size-1X0 GATE VALVE, CS LF2, CL800, SW X FNPT, RP WB SLW TR12, API 602, NACE MR0175-2002, SPEC 4000-VC-HS, TAG: GA-815HSW",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-ME-P-0003.03,,$1.00
GA-815L_.5_0,GATE VALVE SW x FNPT CL800 GA-815L,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1035-PE-POD-0001,,$1.00
GA-815L_.5_0,GATE VALVE SW x FNPT CL800 GA-815L,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1035-PE-POD-0001,,$1.00
GA-815L_.5_0,GATE VALVE SW x FNPT CL800 GA-815L,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,178-PE-POD-0003,,$1.00
GA-815L_.5_0,GATE VALVE SW x FNPT CL800 GA-815L,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-0001,,$1.00
GA-815L_.5_0,GATE VALVE SW x FNPT CL800 GA-815L,,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,00082-000-PE-P-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,13,WPC Surplus,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1035-PE-POD-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,18,00082-000-PE-P-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,00082-000-PE-P-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00269-P-4102-01,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,148,00071-000-PE-P-0001,,$1.00
GA-815L_.75_0,Gate Valve SW x FNPT CL800 GA-815L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,66,WPC Surplus,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,WPC Surplus,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,47,WPC Surplus,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,179-PE-POD-K012,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,10,00082-000-PE-P-0001,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-0001,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,41,,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,199,00071-000-PE-P-0001,,$1.00
GA-815LS_.75_0,GATE VALVE SW x FNPT CL800 GA-815LS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-ME-P-0003.03,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,17,WPC Surplus,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1035-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,12,00082-000-PE-P-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00077-1036-PE-POD-0001,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-815LS_1_0,"NPS: 1 GATE VALVE , IMPACT TESTED CARBON STEEL PER ASTM A350 GRADE LF2 CLAS",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,15,00071-000-PE-P-0001,,$1.00
GA-815P/L_.75_0,GATE VALVE SWxFNPT CL800 GA-815P/L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,,,$1.00
GA-815P/L_.75_0,GATE VALVE SWxFNPT CL800 GA-815P/L,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,,,$1.00
GA-815S_1.5_0,"1 1/2"" CL800 THRD VELAN GATE VALVE, RP, VERTICAL A105N BODY/BOLTED BONNET, CF8M DISC, STELLITE 6 SEAT, 316SS STEM, NACE MR-01-75, TRIM 12, B7M/2HM BOLTING, HANDWHEEL",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,085354A-P-4102-83,,$1.00
GA-815SS_.75_0,"W04-2054B-02NB 3/4"" CL800 SW GATE VALVE RP VERTICAL A105N BO. AT 316SS STEM NACE MR 01-75 TRIM 12 B7M/2HM BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354A-P-4102-83,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,5,,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-PE-P-1001,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-PE-P-1001,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,3,00071-000-PE-P-1001,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00269-P-4102-01,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-09,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-07,,$1.00
GA-815SS_.75_0,GATE VALVE SW x FNPT CL800 GA-815SS,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,108650-169-PE-POD-0001,,$1.00
GA-815SS_1.5_0,"NPS: 1.5 GATE VALVE, CS A105N, CL800, SW X FNPT, RP BB SLW TR12, API 602, SPEC 4000-VC-C",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815SS_1.5_0,"NPS: 1.5 GATE VALVE, CS A105N, CL800, SW X FNPT, RP BB SLW TR12, API 602, SPEC 4000-VC-C",,,,,Yes,,"1.5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354A-P-4102-83,,$1.00
GA-815STW_.75_0,GATE VALVE SW x FNPT CL800 GA-815STW,,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,,,$1.00
GA-815STW_1_0,"NPS: 1 GATE VALVE, CS A105N, CL800, SW X FNPT, RP WB SLW TR8, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-04,,$1.00
GA-815SY3_.5_0,"1/2"" CL800 THRD X SW VELAN GATE VALVE, RP, T-PATTERN BODY, 316SS/CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815SY3_.75_0,"3/4"" CL800 THRD X SW VELAN GATE VALVE, RP, T-PATTERN BODY, 316SS/CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815SY3_.75_0,"3/4"" CL800 THRD X SW VELAN GATE VALVE, RP, T-PATTERN BODY, 316SS/CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,085354-P-4102-09,,$1.00
GA-815SY3_.75_0,"3/4"" CL800 THRD X SW VELAN GATE VALVE, RP, T-PATTERN BODY, 316SS/CF8M BODY/BOLTED BONNET & DISC, STELLITE 6 SEAT, 316SS STEM, SOUR SERVICE, B8R BOLTING",,,,,Yes,,".75""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,085354-P-4102-09,,$1.00
GA-815Y3_.5_0,"1/2"" COMBINATION, 800 CLASS, CONVENTIONAL PORT GATE, T-PATTERN BODY, BOLTED BONNET (FORGED), F316 BODY, WEDGE/DISC SURFACE : CF8M OR 316, SEAT SURFACE : STELLITE 6, STEM: 316",,,,,Yes,,".5""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,085354-P-4102-06,,$1.00
GA-815Y3_1_0,"NPS: 1 GATE VALVE, SS A182-F316/316L, CL800, SW X FNPT, RP BB SLW TR12, API 602, SPEC 4000-VC-316",,,,,Yes,,"1""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,085354-P-4102-09,,$1.00
GA-902STPT4_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS FLW/PRS TR5, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,8,00082-000-PE-P-1001,,$1.00
GA-902STPT4_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS FLW/PRS TR5, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,7,00082-000-PE-P-1001,,$1.00
GA-902STPT4_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS FLW/PRS TR5, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00071-000-PE-P-1001,,$1.00
GA-902STPT4_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS FLW/PRS TR5, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00071-000-PE-P-1001,,$1.00
GA-902STPT4_3_0,"NPS: 3 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS FLW/PRS TR5, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"3""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00071-000-PE-P-1001,,$1.00
GA-932STPET4_4_0,"NPS: 4 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS PRS TR5 EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-PE-P-0001,,$1.00
GA-932STPET4_4_0,"NPS: 4 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS PRS TR5 EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,00071-000-PE-P-0001,,$1.00
GA-932STPET4_4_0,"NPS: 4 GATE VALVE, CS A216-WCB, CL900, BW, SCH 80, FP BB/PS PRS TR5 EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"4""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,4,00071-000-PE-P-0001,,$1.00
GA-932STPGET48_36_0,"36"" GATE VALVE, CS A216-WCB, CL900, BW, 48mm WT, RP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC CaptainAmerica-ENG-MEC-SP-9320-ST, TAG: GA-932STPGET48",,,,,Yes,,"36""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-1001,,$1.00
GA-932STPGET48_36_0,"36"" GATE VALVE, CS A216-WCB, CL900, BW, 48mm WT, RP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC CaptainAmerica-ENG-MEC-SP-9320-ST, TAG: GA-932STPGET48",,,,,Yes,,"36""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-1001,,$1.00
GA-932STPGET48_36_0,"36"" GATE VALVE, CS A216-WCB, CL900, BW, 48mm WT, RP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC CaptainAmerica-ENG-MEC-SP-9320-ST, TAG: GA-932STPGET48",,,,,Yes,,"36""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-1001,,$1.00
GA-932STPGET48_36_0,"36"" GATE VALVE, CS A216-WCB, CL900, BW, 48mm WT, RP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC CaptainAmerica-ENG-MEC-SP-9320-ST, TAG: GA-932STPGET48",,,,,Yes,,"36""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00082-000-PE-P-1001,,$1.00
GA-932STPGET6_10_0,"NPS: 10 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, RP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC CaptainAmerica-ENG-MEC-SP-9320-ST, TAG: GA-932STPGET6",,,,,Yes,,"10""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,WPC Surplus,,$1.00
GA-932STPGET6_12_0,"NPS: 12 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, FP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"12""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,6,00082-000-PE-P-0001,,$1.00
GA-932STPGET6_12_0,"NPS: 12 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, FP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"12""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,9,00071-000-PE-P-0001,,$1.00
GA-932STPGET6_12_0,"NPS: 12 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, FP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"12""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00071-000-PE-P-0001,,$1.00
GA-932STPGET6_16_0,"NPS: 16 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, FP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"16""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,2,00082-000-PE-P-1001,,$1.00
GA-932STPGET6_16_0,"NPS: 16 GATE VALVE, CS A216-WCB, CL900, BW, SCH 100, FP BB/PS PRS TR5 GO EQZ, B16.25/B16.10, ASME B16.34, SPEC 4000-VC-ST",,,,,Yes,,"16""",,,,,,,,,,,,,,,,,,,,,,,Disconnected,,,,1,00071-000-PE-P-1001,,$1.00
